koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,is_exoplanet
0,0,0,1,1.89124738,132.6891,0.452,4.697,410.0,1.2,989.0,225.34,17.4,4615.0,4.66,0.589,0
0,1,1,1,1.89125883,132.687,0.013,4.656,274.5,23.6,4480.0,95092.9,15.3,4449.0,2.031,14.894,0
0,1,1,1,2.858879267,134.17606,1.262,2.3753,644.5,515.07,3638.0,41379.77,37.1,4893.0,2.501,16.274,0
1,0,0,0,25.2218929,143.6316,0.583,14.84,449.2,2.47,938.0,183.39,27.5,5761.0,4.438,0.997,0
0,0,0,0,4.98792404,133.6552,0.069,1.618,346.2,0.73,485.0,13.07,9.7,3606.0,4.859,0.395,1
0,1,0,0,420.92920358,196.685958,1.033,17.3985,86013.1,62.76,293.0,1.74,1740.2,6461.0,4.319,1.197,0
0,0,0,0,59.4037839,159.80356,0.94,10.041,123.5,1.65,570.0,24.93,17.0,6373.0,4.256,1.209,1
0,0,1,1,20.5311708,136.4829,0.547,5.67,284.6,1.39,568.0,24.52,9.8,5398.0,4.58,0.805,0
0,1,1,0,2.31164074,132.12133,0.252,2.317,488.7,39.73,4074.0,65140.27,24.6,4883.0,2.439,18.427,0
0,0,0,0,43.581043,148.4352,0.277,6.883,348.7,1.94,558.0,22.89,8.7,6225.0,4.45,1.031,1
0,1,0,0,2.945414866,133.95496,0.002,2.702,968.7,38.32,3531.0,36765.85,47.5,4403.0,2.178,12.927,0
0,0,0,0,26.092284,149.1087,0.068,6.623,122.4,1.35,717.0,62.57,12.2,6346.0,4.362,1.214,1
0,1,1,0,0.523493764,131.6968,0.083,0.9015,54.0,1.82,3565.0,38110.61,23.5,6122.0,3.791,2.455,0
0,1,0,0,47.0628978,171.94782,0.819,1.545,1647.0,4.1,483.0,12.9,14.5,5838.0,4.529,0.897,0
0,1,0,0,2.976012511,132.9704424,0.444,6.52033,449091.0,79.99,1476.0,1119.89,3630.4,6572.0,4.408,1.08,0
0,1,0,0,1.606003121,132.4945147,0.496,4.88602,402550.0,360.08,3359.0,30041.73,4679.3,5297.0,2.909,5.059,0
0,0,0,0,12.5748872,143.1278,0.035,3.549,731.0,1.03,349.0,3.49,7.8,3552.0,4.867,0.387,1
0,0,0,0,12.5747207,142.34553,0.588,2.896,323.3,1.45,693.0,54.46,10.5,5654.0,4.59,0.774,1
1,0,0,1,119.669671,176.1667,0.332,20.67,421.9,2.21,413.0,6.88,14.2,6382.0,4.432,1.059,0
0,0,0,0,65.752109,183.3112,0.109,6.854,382.5,2.0,458.0,10.36,9.9,5816.0,4.432,1.03,1
0,0,1,0,251.958533,367.3803,0.005,4.742,204.1,1.4,291.0,1.69,15.3,5870.0,4.449,0.985,0
0,0,0,0,14.5168151,137.5579,0.607,5.796,86.0,1.82,1030.0,265.78,11.7,5934.0,3.945,1.885,1
0,0,0,0,80.881757,136.6708,0.335,12.568,142.7,2.27,581.0,26.91,12.2,5934.0,3.945,1.885,1
0,0,1,1,1.540399732,131.99296,0.106,1.63,57.6,0.58,1312.0,700.19,14.8,5160.0,4.518,0.784,0
0,0,1,1,1.540389045,131.99987,0.136,1.8325,485.7,32.54,4379.0,86889.72,48.6,4964.0,2.562,15.155,0
0,0,1,1,1.540393027,131.998449,0.343,1.75,526.2,2.17,1502.0,1200.85,72.1,5466.0,4.396,0.946,0
0,0,1,0,0.888045184,131.84685,0.491,2.1961,90.6,2.04,2870.0,15984.12,26.6,6316.0,3.908,2.087,0
1,0,0,1,359.04147,274.206,1.28,14.04,3658.0,27.1,181.0,0.25,11.2,4596.0,4.59,0.696,0
0,1,0,0,0.52363021,131.7669254,0.549,3.45121,367102.0,52.26,1940.0,3324.98,1948.2,5407.0,4.535,0.745,0
0,0,0,0,0.523632451,131.76512,0.738,1.99,8.1,1.08,5313.0,188657.97,13.9,8277.0,3.693,3.518,1
0,1,0,0,293.5056071,328.7269,1.341,3.4075,6824.0,48.59,265.0,1.16,51.0,5455.0,4.381,1.006,0
0,0,1,0,4.34573349,134.40693,0.512,2.246,73.5,0.86,1151.0,415.52,9.7,5967.0,4.43,0.976,0
0,1,0,0,73.3377984,136.58646,0.978,9.029,114900.0,73.06,601.0,30.85,155.5,7276.0,4.318,1.321,0
0,1,0,0,6.58729511,133.3652,0.723,8.3582,127965.0,58.09,1152.0,416.15,304.2,5619.0,4.07,1.406,0
0,1,1,1,25.9493253,155.024,0.655,12.17,354.5,1.04,409.0,6.62,13.1,4835.0,4.758,0.526,0
0,1,1,0,1.389947459,132.266549,0.437,1.193,1213.8,3.39,1665.0,1816.13,136.4,5999.0,4.461,0.95,0
0,1,0,0,282.5363563,241.528666,1.227,10.3088,29233.2,70.53,360.0,3.98,854.1,6401.0,4.175,1.41,0
0,1,1,0,0.534109403,131.80501,0.476,0.9513,78.3,2.28,5513.0,217941.01,37.0,10747.0,4.1,2.432,0
0,0,0,0,29.6094263,141.2485,0.719,2.71,224.9,2.87,789.0,91.56,10.8,6079.0,4.059,1.783,1
0,0,1,1,22.9138322,140.6387,1.189,4.855,340.3,30.24,785.0,89.68,8.0,6154.0,4.201,1.334,0
0,1,0,0,1.018360336,131.67768,0.553,7.622,393969.0,107.0,2302.0,6627.64,967.4,6160.0,4.144,1.463,0
0,0,1,1,11.2582311,140.7718,0.115,16.89,300.4,1.24,667.0,46.86,22.2,5242.0,4.556,0.722,0
0,1,0,0,155.046089,166.60575,1.271,10.205,2238.0,444.08,1101.0,347.12,36.7,6513.0,2.782,12.613,0
0,1,0,0,3.722404453,133.56824,2.375,2.5214,55368.0,144.2,1082.0,323.4,148.9,5747.0,4.542,0.799,0
0,1,0,0,1.714414962,131.8661453,1.181,5.17207,110132.0,116.92,2042.0,4099.19,6485.8,6351.0,4.126,1.613,0
1,0,1,0,646.28789332,234.150707,0.004,5.39144,58605.3,43.47,304.0,2.03,1107.1,6582.0,4.069,1.777,0
0,1,0,0,0.766298172,131.687569,0.813,1.78462,19400.9,15.64,2163.0,5154.54,368.9,6267.0,4.431,0.996,0
0,0,0,0,219.931324,329.3836,0.307,4.818,641.0,2.3,279.0,1.43,7.1,5557.0,4.5,0.912,1
0,0,0,0,180.4118581,142.86513,0.953,3.29,4268.0,8.86,329.0,2.77,33.2,6032.0,4.485,0.973,1
0,0,1,0,4.750256809,134.63889,0.727,1.9278,395.1,12.35,2090.0,4504.96,42.7,5161.0,3.192,5.753,0
1,0,0,0,623.005238,201.386299,0.895,23.5615,140332.0,66.64,229.0,0.64,2386.6,5689.0,4.299,1.207,0
0,1,0,1,1.878877205,133.074035,1.005,5.8768,104026.0,109.55,2523.0,9554.79,525.4,7542.0,4.036,1.999,0
1,0,0,0,0.938857507,132.206796,1.217,3.98767,12960.3,1148.7,6867.0,526061.85,962.6,4217.0,1.656,27.676,0
0,0,0,0,287.377314,348.83318,0.015,18.821,4376.9,11.67,350.0,3.56,60.4,5548.0,3.964,1.793,1
0,1,0,0,21.92866538,135.528574,0.931,9.7526,22178.4,65.97,983.0,220.41,664.6,5001.0,3.469,3.028,0
0,0,0,0,49.1782244,165.7659,0.315,5.8,449.0,1.79,468.0,11.32,9.4,5674.0,4.473,0.839,1
0,1,0,0,1.928420823,131.58805,0.818,3.8253,191238.0,79.4,1882.0,2960.96,438.3,6615.0,4.257,1.326,0
0,1,0,0,26.737139497,146.8472356,0.734,4.68919,53516.1,29.28,655.0,43.59,4731.1,5794.0,4.317,1.155,0
0,0,1,0,0.987069622,131.9133173,0.2,1.0092,384.8,2.43,2232.0,5878.09,2.5,6602.0,4.354,1.223,0
0,0,0,0,100.345648,152.8425,0.54,7.939,372.3,1.57,325.0,2.62,15.2,5180.0,4.548,0.8,1
0,0,0,1,1.23708565,132.7235,1.222,5.743,803.8,36.31,2174.0,5293.07,55.3,6556.0,4.243,1.324,0
0,0,0,0,21.1579573,150.5824,0.775,4.706,215.9,1.63,682.0,51.22,10.2,6063.0,4.476,1.012,1
0,1,1,0,1.174683069,131.835254,0.98,2.5167,356.4,3.06,1901.0,3076.92,87.5,5974.0,4.332,1.143,0
1,0,0,0,28.615014,147.7816,0.505,24.74,70.5,1.69,783.0,88.66,13.5,5562.0,3.925,1.987,0
1,0,0,0,105.5904748,192.30383,0.743,2.188,292.4,8.16,670.0,47.59,9.5,4869.0,3.193,4.383,0
0,1,1,0,3.017155419,133.68607,1.231,13.3898,1381.8,38.71,1486.0,1155.07,223.5,5893.0,4.175,1.302,0
1,0,0,0,94.818136,186.3262,0.583,83.31,449.2,2.47,938.0,183.39,27.5,5761.0,4.438,0.997,0
0,1,0,0,2.6228301,131.8572135,0.488,7.29719,409714.0,70.62,1403.0,917.98,5312.7,6233.0,4.472,0.988,0
0,0,0,0,33.3726538,153.5967,0.038,3.663,618.4,1.95,491.0,13.7,10.1,5504.0,4.583,0.796,1
1,0,0,0,401.38712,328.5916,0.666,32.21,166.2,2.04,303.0,1.98,18.6,5858.0,4.12,1.498,0
1,0,0,0,276.879492,176.52152,1.045,3.779,1762.0,11.67,260.0,1.08,10.4,5324.0,4.396,0.966,0
0,1,0,0,18.78970984,143.82465,1.172,4.13997,40789.1,44.01,752.0,75.6,488.7,6477.0,4.439,0.884,0
0,0,1,0,0.915782856,132.27591,1.209,2.24,301.0,32.86,2307.0,6663.73,7.7,6318.0,4.256,1.333,0
0,0,0,0,0.66882716,131.8692,0.514,1.069,68.2,124.42,13184.0,7165673.12,6.2,3711.0,0.652,150.091,1
0,1,0,0,43.5428781,150.4229,0.984,3.6768,5447.0,17.47,688.0,53.04,52.1,6669.0,4.224,1.427,0
0,0,0,0,43.9311596,134.214029,0.855,12.9395,9304.4,58.37,902.0,156.74,1070.3,4888.0,3.257,5.132,1
0,1,0,0,78.60436061,143.9949276,0.828,4.65559,78104.0,34.8,438.0,8.68,2384.6,5938.0,4.427,0.985,0
0,1,0,0,3.350209754,131.838052,9.666,4.43333,28325.4,1447.13,1656.0,1777.46,671.1,6657.0,4.181,1.501,0
0,0,0,0,43.681309,168.9218,0.257,12.37,258.0,1.33,473.0,11.86,9.8,5726.0,4.564,0.829,1
0,0,0,0,26.524553,156.16784,0.218,2.359,174.5,2.19,695.0,55.06,10.2,4995.0,3.954,1.703,1
0,0,1,0,0.944598153,132.2327,1.012,4.018,200.9,37.61,4190.0,72795.2,35.3,4877.0,2.839,9.214,0
0,0,0,0,230.180357,230.05245,0.102,13.436,3689.3,7.57,347.0,3.41,64.0,6313.0,4.364,1.246,1
0,0,0,0,0.782068488,131.8940201,0.279,1.239,115.7,21.02,6169.0,343029.57,4.1,4475.0,2.113,20.237,1
0,0,0,0,21.3684341,143.72266,0.063,1.18,492.8,1.72,551.0,21.86,9.7,5204.0,4.515,0.786,1
0,1,1,1,2.845736321,134.280263,1.294,11.5703,3127.0,402.16,3058.0,20649.68,297.8,4878.0,2.745,10.154,0
1,0,1,1,12.4276185,141.3698,0.303,18.56,147.0,1.14,768.0,82.45,12.6,5869.0,4.513,0.942,0
1,0,0,1,12.427076,141.4085,0.026,17.447,47.5,0.82,870.0,135.77,25.3,5841.0,4.278,1.193,0
0,0,0,0,4.13960513,134.04705,0.344,3.31,106.7,1.24,1352.0,789.48,11.6,6535.0,4.373,1.181,1
0,0,0,0,1.049468616,132.26871,0.731,4.848,22.0,0.84,2808.0,14709.49,22.8,7479.0,4.162,1.667,1
0,1,1,0,2.362348096,131.705479,1.219,3.5979,724.7,89.55,2104.0,4625.06,103.6,5088.0,3.502,3.293,0
0,1,1,0,1.049406508,131.80328,0.112,3.0072,447.5,27.45,4913.0,137177.82,61.3,4745.0,2.425,13.417,0
0,1,1,0,3.58957045,132.99426,0.002,3.418,1221.2,2.49,862.0,131.02,53.6,4608.0,4.559,0.746,0
0,1,0,1,2.40435325,133.2257,1.202,6.825,349.6,24.16,1359.0,806.18,23.3,5780.0,4.438,1.0,0
1,0,0,0,392.47291,155.4624,0.761,7.867,345.6,5.46,442.0,9.04,12.2,6626.0,3.728,2.704,0
1,0,0,1,4.20601251,132.2794,0.304,6.82,106.7,0.82,1004.0,239.82,10.7,5514.0,4.518,0.79,0
0,1,0,0,4.18236124,134.053289,0.809,6.70175,193983.0,69.37,1303.0,680.56,2666.0,6188.0,4.314,1.166,0
0,0,0,0,18.9828305,139.257,0.021,6.303,49.1,0.72,707.0,59.15,9.6,5962.0,4.443,1.035,1
0,0,1,0,7.87173698,132.35405,0.001,2.619,34.7,0.54,862.0,130.96,10.8,5428.0,4.404,0.94,0
0,0,0,0,3.5645249,134.4518,0.188,2.062,53.9,0.6,1029.0,265.37,8.0,5435.0,4.578,0.824,1
1,0,0,0,146.931518,190.4351,0.99,23.78,257.0,2.89,395.0,5.78,19.3,6237.0,4.338,1.135,0
1,0,0,0,1.573020098,132.28063,1.184,15.574,292.2,31.6,2113.0,4693.57,195.5,6770.0,4.232,1.449,0
1,0,0,0,27.765596,132.0878,0.069,19.49,147.6,1.2,605.0,31.66,14.2,5897.0,4.476,0.999,0
0,0,0,0,1.534679933,132.331163,0.108,1.7237,456.6,18.39,3570.0,38505.56,64.6,4965.0,2.863,8.834,1
0,0,0,0,171.028691,301.7487,0.26,11.784,394.2,2.49,376.0,4.72,13.1,6123.0,4.332,1.252,1
1,0,1,1,0.56493398,131.787277,1.26,2.4385,2067.0,30.51,2206.0,5609.14,166.0,5808.0,4.402,0.898,0
1,0,0,0,550.86514,307.6878,0.027,14.548,346.5,2.06,238.0,0.76,20.8,5912.0,4.367,1.115,0
0,1,0,0,273.6857427,350.85157,1.006,8.3881,15350.5,37.15,367.0,4.27,202.3,6033.0,4.071,1.65,0
0,1,0,0,17.745456135,137.697754,1.049,4.0678,80258.0,116.14,1106.0,353.47,272.2,6337.0,3.826,2.216,0
0,0,0,0,7.20281185,135.19499,0.028,2.8305,1832.6,3.06,794.0,93.79,49.4,5388.0,4.56,0.717,1
0,0,0,0,19.4534296,139.3373,0.046,4.873,149.0,1.25,744.0,72.59,9.8,6372.0,4.453,1.015,1
1,0,1,1,3.72273683,134.6473,0.52,8.552,37.8,0.52,1104.0,350.89,14.7,5898.0,4.567,0.819,0
1,0,1,1,3.7229369,134.6174,0.896,10.57,65.2,0.46,591.0,28.81,18.6,3724.0,4.767,0.48,0
0,0,0,1,1.80455062,132.4262,0.348,2.166,39.7,0.65,1577.0,1457.85,12.5,6006.0,4.41,1.019,0
1,0,0,0,3.66115536,133.7708,0.676,14.807,34.3,0.81,1466.0,1093.71,27.8,6356.0,4.241,1.308,0
0,0,1,1,1.55935718,132.54264,0.568,2.892,49.7,1.39,2389.0,7676.02,17.9,6475.0,3.921,1.9,0
1,0,0,0,5.1779065,135.756,0.073,5.366,129.5,2.93,1636.0,1692.64,9.5,5921.0,3.766,2.589,0
0,0,0,1,0.907818056,131.91608,0.037,1.679,29.5,0.55,2012.0,3871.99,13.2,6210.0,4.456,1.014,0
0,0,1,1,5.24331899,132.7859,0.778,11.137,106.8,0.83,875.0,138.45,20.1,5430.0,4.613,0.735,0
1,0,1,1,5.2433865,132.786,0.489,12.472,65.4,0.75,1038.0,274.95,19.2,6011.0,4.522,0.902,0
0,0,1,1,5.2435703,132.7496,1.145,15.864,228.5,12.68,890.0,148.79,25.1,5558.0,4.621,0.722,0
1,0,0,0,55.7583803,160.0006,0.01,2.497,132.7,1.59,537.0,19.6,9.0,5413.0,4.107,1.403,0
1,0,0,0,3.781123,135.204,0.004,8.15,90.4,1.16,1421.0,962.72,9.0,6318.0,4.247,1.216,0
0,0,0,0,220.720142,303.8527,0.113,8.186,862.5,2.0,235.0,0.72,12.0,5150.0,4.634,0.696,1
0,0,0,0,281.5921577,261.81786,0.641,5.673,9312.0,7.22,225.0,0.61,76.0,5330.0,4.627,0.713,1
0,0,0,0,103.722152,176.0727,0.017,6.061,296.9,1.95,414.0,6.92,9.4,5784.0,4.33,1.143,1
1,0,0,0,0.650701055,131.830637,0.4,0.89164,371061.0,281.62,6285.0,370319.14,234.3,10921.0,3.811,3.701,0
0,0,0,0,389.316341,351.36049,1.202,5.49,2599.8,27.61,245.0,0.86,34.7,5731.0,4.44,0.958,1
0,0,0,0,3.98916186,132.21377,0.08,1.913,318.0,28.1,3293.0,27838.74,16.3,4998.0,2.524,16.187,1
0,0,0,0,29.5632952,158.22504,0.154,1.562,532.8,1.9,527.0,18.23,10.4,5595.0,4.562,0.828,1
0,1,0,0,1.710299164,131.6153344,0.878,3.92227,157266.0,57.97,1638.0,1700.05,2291.1,6082.0,4.385,1.006,0
1,0,1,0,1.39508873,132.059107,0.583,2.09,449.2,2.47,938.0,183.39,27.5,5761.0,4.438,0.997,0
0,1,0,0,200.79976002,263.875635,1.016,7.6419,92642.0,48.77,303.0,2.0,930.8,5896.0,4.518,0.916,0
0,0,0,0,8.0906952,136.7844,0.151,2.648,82.4,0.8,811.0,102.43,8.1,5374.0,4.495,0.902,1
0,1,0,1,1.195515364,132.3039982,0.475,6.08509,396401.0,156.91,2640.0,11494.67,4630.1,6047.0,3.789,2.264,0
1,0,0,0,188.954072,160.7576,0.014,14.17,166.5,2.46,468.0,11.36,10.9,6392.0,3.967,1.899,0
1,0,0,0,8.46184728,134.13323,0.965,35.525,411.2,4.92,1511.0,1233.13,142.4,7663.0,4.087,1.913,0
0,0,1,0,2.19509634,132.74891,0.173,1.796,227.7,1.32,1324.0,725.21,14.3,5799.0,4.539,0.878,0
0,1,0,0,9.942228056,133.8474942,0.93,2.45451,31067.9,22.15,740.0,70.93,1073.3,5268.0,4.475,0.843,0
0,0,0,0,22.2903562,152.37929,0.028,1.623,130.4,1.13,632.0,37.67,8.1,5597.0,4.418,1.0,1
1,0,1,0,396.048721,471.22802,0.978,16.376,931.8,13.52,370.0,4.43,39.4,5327.0,3.643,2.882,0
0,1,0,1,1.10656965,132.3665,0.263,1.669,86.4,1.09,1988.0,3696.18,8.4,6237.0,4.387,1.165,0
0,1,0,0,46.270524872,173.6558757,0.859,8.93033,66244.1,35.98,572.0,25.29,4607.4,6357.0,4.405,1.072,0
0,0,0,0,215.634356,230.7211,0.002,15.097,148.0,1.92,404.0,6.28,12.3,6163.0,4.06,1.568,1
0,0,0,0,7.155547398,133.998101,0.883,4.5711,2568.8,48.93,2049.0,4166.27,124.6,4992.0,2.947,8.052,1
0,0,0,0,5.43361347,136.711,0.234,1.0338,1421.0,2.09,548.0,21.27,17.9,3694.0,4.686,0.566,1
0,1,0,0,44.714450094,135.3418468,1.032,5.7615,90229.6,50.54,533.0,19.09,2629.0,6185.0,4.49,0.941,0
0,0,0,0,200.2350497,305.44985,0.674,23.612,10812.1,10.99,325.0,2.63,220.6,6108.0,4.471,0.997,1
0,1,0,1,40.8801539,163.3624,0.016,5.472,395.8,0.92,265.0,1.17,10.0,3746.0,4.775,0.469,0
0,0,0,0,31.5034587,159.9712,0.053,3.315,210.6,1.17,484.0,13.02,8.6,5269.0,4.567,0.823,1
0,0,0,0,22.2381062,148.3792,0.288,2.68,104.2,1.09,702.0,57.27,7.1,6192.0,4.433,1.055,1
0,0,0,0,20.5477769,149.1769,0.028,4.634,253.8,1.67,690.0,53.65,12.1,5922.0,4.429,1.057,1
0,1,0,0,1.752562808,132.7222455,0.545,6.1245,368004.0,124.23,2018.0,3915.22,5494.6,5853.0,3.971,1.795,0
0,0,0,0,265.741374,167.0573,0.652,18.078,273.4,3.24,413.0,6.9,21.6,6537.0,4.044,1.859,1
0,1,0,0,1.541530919,131.98454,0.759,4.8691,213262.0,115.49,2689.0,12320.99,601.5,7631.0,4.059,1.937,0
0,0,0,0,15.18575582,144.63985,0.474,0.633,256.7,2.26,922.0,170.46,11.8,6311.0,4.207,1.339,1
1,0,0,0,21.12752693,142.67722,0.157,2.253,51.8,20.93,2349.0,7200.22,18.4,4024.0,1.672,30.882,0
0,1,0,0,35.882272887,165.5325652,0.858,3.95004,101231.0,35.21,512.0,16.3,3096.9,5840.0,4.57,0.812,0
0,1,0,0,0.812592362,131.55642,1.007,1.5646,6945.8,25.84,2912.0,16928.43,226.6,7117.0,4.153,1.64,1
1,0,1,1,0.566805859,131.80997,0.724,3.835,61.1,1.25,2858.0,15850.69,21.5,6413.0,4.203,1.494,0
0,0,0,0,22.0495604,133.82677,0.651,3.428,134.5,1.9,912.0,163.51,15.4,6821.0,4.176,1.548,1
0,0,1,0,33.3037881,149.4642,0.072,3.003,272.4,1.14,422.0,7.53,8.1,4899.0,4.624,0.713,0
0,0,0,0,285.374561,311.29883,0.018,4.865,482.3,5.94,423.0,7.54,13.7,5142.0,3.47,2.756,1
0,0,1,0,2.45649061,133.21452,0.167,2.844,287.8,14.14,3440.0,33039.62,21.0,4870.0,2.486,8.531,0
0,0,0,0,7.95445779,135.48462,0.021,4.6012,6269.4,9.5,1064.0,303.36,228.4,6217.0,4.306,1.196,1
1,0,0,0,137.396194,158.9242,0.525,17.61,155.4,3.38,517.0,16.87,13.2,5425.0,3.704,2.655,0
0,1,0,1,0.66062715,131.8646,1.208,4.56,248.5,26.13,2327.0,6966.29,7.8,6322.0,4.426,1.075,0
1,0,0,0,601.13797,226.686,0.057,15.26,172.8,1.81,254.0,0.99,9.9,5786.0,4.155,1.388,0
1,0,0,0,344.06248,451.4323,0.935,15.6,136.3,5.26,589.0,28.42,17.7,7664.0,3.611,3.697,0
0,1,0,0,2.41172358,133.8617,1.281,2.6311,3364.7,50.53,1706.0,1997.33,108.6,6363.0,4.22,1.332,0
0,1,0,0,36.1826854,144.69811,1.267,4.2546,9471.7,56.41,635.0,38.4,124.1,5696.0,4.151,1.321,0
0,0,0,0,24.1527864,146.4101,0.175,4.451,78.1,0.97,701.0,57.15,9.3,6223.0,4.392,1.095,1
0,0,0,0,11.1734401,142.5962,0.268,4.545,61.3,1.4,1279.0,632.06,9.0,7372.0,4.142,1.752,1
0,1,0,0,472.2265706,363.713605,0.876,4.8732,156143.0,48.18,217.0,0.52,584.6,5763.0,4.557,0.842,0
0,1,1,1,1.507099289,132.09341,1.265,4.8361,1282.0,26.56,1448.0,1037.46,142.7,5762.0,4.576,0.801,0
1,0,0,0,76.377855,146.3485,0.577,4.809,11004.0,6.28,240.0,0.78,38.6,3869.0,4.674,0.584,1
0,1,0,0,55.249007325,164.9788729,0.785,5.15147,205671.0,60.79,496.0,14.25,3452.5,6063.0,4.476,1.012,0
0,0,0,0,14.2673439,133.9655,0.042,3.171,217.5,1.21,657.0,44.12,9.0,5475.0,4.567,0.837,1
0,0,0,0,124.887214,133.7933,0.752,8.599,176.5,1.78,435.0,8.48,13.3,6103.0,4.209,1.234,1
0,1,1,0,0.533000886,131.735703,1.271,1.54684,4398.5,40.94,2429.0,8170.3,327.4,5934.0,4.331,1.064,0
0,0,0,0,237.819002,320.1617,0.018,11.324,614.2,2.55,302.0,1.98,15.4,5878.0,4.424,1.035,1
0,0,0,0,15.9961296,138.93316,0.297,1.656,500.7,1.71,560.0,23.32,10.7,4949.0,4.588,0.777,1
0,1,0,0,28.297207229,137.2347229,1.227,3.94247,23193.1,54.15,713.0,60.99,2360.6,6327.0,4.277,1.151,0
0,0,1,1,0.864651455,131.69239,0.235,3.461,67.7,0.69,1720.0,2062.08,16.5,5587.0,4.556,0.851,0
0,0,0,0,74.624063,194.3704,0.019,8.881,346.9,1.75,448.0,9.49,11.0,6187.0,4.499,0.937,1
0,0,0,0,25.4805211,145.4404,0.186,10.701,159.0,1.25,659.0,44.67,17.7,6250.0,4.472,0.986,1
1,0,1,0,7.1091096,133.4379,0.663,10.67,156.7,1.08,855.0,126.12,13.0,5665.0,4.568,0.82,0
1,0,0,0,3.87594316,134.84758,0.025,2.314,58.6,0.68,1081.0,323.21,14.2,5713.0,4.541,0.893,1
1,0,1,1,7.2269859,136.1514,0.561,14.241,160.3,0.79,603.0,31.23,26.2,4347.0,4.645,0.609,0
0,1,0,0,0.762724045,131.650802,1.252,1.98818,9782.2,41.02,1860.0,2827.5,451.7,5313.0,4.39,0.976,1
1,0,0,0,25.273355,134.5501,1.208,34.48,496.1,24.74,579.0,26.57,16.9,5313.0,4.39,0.976,0
0,0,0,0,56.648588,168.47002,0.769,4.534,648.9,2.19,377.0,4.77,11.8,5023.0,4.565,0.782,1
0,0,0,0,53.554546,160.3983,0.62,5.533,127.6,3.1,769.0,82.79,8.9,6039.0,3.76,2.622,1
0,1,0,1,3.1748772,133.7621,0.94,7.089,1741.0,8.8,1410.0,933.1,98.6,5116.0,3.994,1.619,0
0,1,0,0,1.20608769,132.0861,1.253,2.2272,1660.6,44.46,1941.0,3353.78,66.9,5657.0,4.186,1.355,0
0,0,0,0,4.09513876,131.67784,0.97,2.462,181.7,1.75,1122.0,374.3,11.6,5858.0,4.495,0.963,1
0,1,0,1,0.779615874,131.68006,0.699,3.932,81.5,0.83,1847.0,2735.51,22.0,5764.0,4.548,0.863,0
0,1,0,0,8.780603773,137.923785,1.127,3.16989,90027.8,52.34,775.0,85.17,1406.9,5487.0,4.563,0.832,0
0,0,0,0,224.150923,341.02756,0.019,12.455,348.6,2.41,369.0,4.4,34.2,6072.0,4.133,1.286,1
0,0,0,0,5.68325648,134.87698,0.844,1.778,44.6,0.97,1257.0,589.92,10.0,6072.0,4.133,1.286,1
0,0,0,0,148.179343,202.2788,0.102,12.733,466.6,2.52,367.0,4.29,12.5,5635.0,4.278,1.183,1
0,1,0,0,351.2878737,207.294303,0.712,11.2066,134634.0,38.47,252.0,0.96,1002.8,5911.0,4.519,0.914,0
0,1,0,0,0.718643659,131.889141,0.922,2.51246,124930.0,50.85,2002.0,3813.75,575.0,5853.0,4.483,0.934,0
0,0,0,0,31.707574649,138.2539898,0.923,7.6771,787.3,2.96,547.0,21.1,5.5,5861.0,4.546,0.865,1
0,1,0,0,17.946328114,136.9472719,0.774,8.15905,102994.0,66.65,845.0,120.63,3497.6,5228.0,3.906,1.722,0
0,0,0,0,9.3589254,133.482,0.184,3.169,1527.0,17.37,1528.0,1288.85,8.9,5188.0,3.327,4.521,1
0,0,0,0,4.15472242,132.61089,0.971,1.791,2243.0,23.47,2292.0,6522.18,19.7,6996.0,3.627,3.359,1
0,1,0,0,280.1604956,286.93817,1.04,2.8637,12946.0,19.25,237.0,0.74,54.5,5387.0,4.581,0.799,0
1,0,0,0,6.993576155,131.988507,1.317,21.2695,2924.0,101.15,1605.0,1569.11,643.3,6565.0,3.803,2.467,0
0,1,1,0,6.279888981,135.296067,1.244,5.5086,1514.6,196.78,1931.0,3281.24,150.5,5057.0,3.137,6.222,0
0,1,0,0,519.80221867,462.625278,0.894,14.9678,77183.1,40.88,216.0,0.51,2502.9,5310.0,4.356,1.03,0
0,1,0,0,22.571972634,145.0344991,1.056,4.00349,79325.7,46.14,617.0,34.24,1040.1,5645.0,4.431,0.871,0
0,1,0,0,1.018861199,132.07252,0.358,6.5005,291214.0,93.47,2505.0,9299.2,911.3,6225.0,4.009,1.672,0
0,0,0,0,8.5852872,137.39662,0.029,2.834,1406.0,3.02,777.0,85.95,11.0,5488.0,4.57,0.818,1
0,1,0,0,100.303613,176.75827,0.388,10.578,488038.0,78.77,421.0,7.41,354.7,6060.0,4.397,1.046,0
0,0,0,0,6.263491873,134.897906,0.048,0.8513,2829.0,6.46,1180.0,458.5,35.1,6247.0,4.255,1.194,1
0,1,0,0,0.83620025,131.91663,0.56,3.7127,331275.0,65.64,1932.0,3299.29,145.4,5780.0,4.438,1.0,0
1,0,0,0,558.21886,419.8232,0.022,13.556,1539.4,3.1,198.0,0.36,19.1,5679.0,4.581,0.794,0
0,1,0,0,31.59115876,162.501885,1.247,2.6431,1434.4,72.91,783.0,88.84,83.5,5178.0,3.714,2.295,0
